text,label,priority,label_id,word_count,priority_id_fixed,priority_imputed,text_len
"Even when I move over to avoid slowing traffic, some drivers still act aggressively for no reason.",Transportation,Medium,13,17,1,0,98
"A lot of cyclists deal with verbal abuse from passing vehicles, and after a while it becomes exhausting.",Transportation,Medium,13,18,1,0,104
It’s frustrating how some drivers treat cyclists like an inconvenience instead of just another person trying to travel safely.,Transportation,Medium,13,19,1,0,126
Cycling on roads would feel a lot less stressful if drivers had more patience and basic respect.,Transportation,Medium,13,17,1,0,96
"In some places, car culture feels so toxic that people get personally offended by the presence of a bike on the road.",Transportation,Medium,13,22,1,0,117
It’s frustrating that defensive riding has to include assuming that some drivers might behave aggressively or unpredictably.,Transportation,Medium,13,17,1,0,124
"Even when nothing actually hits you, having things thrown near you while riding is still a really unpleasant experience.",Transportation,Low,13,19,0,0,120
It’s annoying that some drivers seem to think scaring cyclists is funny.,Transportation,Low,13,12,0,0,72
I’ve noticed that road cycling attracts random hostility in a way that other road use often doesn’t.,Transportation,Low,13,17,0,0,100
"Some people seem to hate cyclists for no real reason, and it makes the whole experience less enjoyable.",Transportation,Low,13,18,0,0,103
It’s frustrating that riding a bike for fitness or fun can still lead to people shouting abuse from cars.,Transportation,Low,13,19,0,0,105
"A lot of riders end up getting used to mild harassment, which says a lot about how normal this behavior has become.",Transportation,Low,13,22,0,0,115
"Some roads feel uncomfortable to ride on not because of the distance or surface, but because of how drivers behave around cyclists.",Transportation,Low,13,22,0,0,131
"It’s disappointing that in some places, cycling on the road feels like you have to expect hostility as part of the ride.",Transportation,Low,13,22,0,0,120
I don’t understand why simply riding a bike can trigger such rude behavior from strangers.,Transportation,Low,13,15,0,0,90
"It’s frustrating that cyclists often have to put extra effort into staying out of the way, and some drivers still react badly.",Transportation,Low,13,22,0,0,126
Boys are riding in the bike with more than two people and not wearing helmet as well,Transportation,High,13,17,2,0,84
Rash driving inside the campus,Transportation,Medium,13,5,1,0,30
"There are not enough buses on this route, so the ones that come are always crowded and uncomfortable, especially during busy hours.",Transportation,Medium,13,22,1,0,131
"In some places the road is too narrow because of parked vehicles, and it makes driving slow and stressful even when traffic is not heavy.",Transportation,Medium,13,25,1,0,137
"I feel like there are fewer computer labs now, and it’s not as easy as before to just walk in and use a system.",Infrastructure,Low,7,24,0,0,111
"Sometimes I only need a computer for a short task, but finding an available one takes longer than expected.",Infrastructure,Low,7,19,0,0,107
"The layout of computer areas in the library is a bit confusing, and it’s not always clear where students are allowed to use systems.",Infrastructure,Low,7,24,0,0,132
It would be better if there were more places on campus with public computers instead of keeping them in only a few buildings.,Infrastructure,Low,7,23,0,0,125
"The computer labs are there, but many students don’t know where they are located.",Infrastructure,Low,7,14,0,0,81
It would help if printing and computer access were included in tuition instead of charging separately.,Infrastructure,Low,7,16,0,0,102
"Some of the computer rooms feel empty or underused, while other areas are crowded.",Infrastructure,Low,7,14,0,0,82
"The campus has computers, but not always in the places where students actually need them.",Infrastructure,Low,7,15,0,0,89
"Sometimes the facilities work fine, but they don’t feel modern compared to other universities.",Infrastructure,Low,7,14,0,0,94
"The system works, but it could definitely be improved to make access easier for everyone.",Infrastructure,Low,7,15,0,0,89
"Sometimes the classrooms are fine, but the seating arrangement could be more comfortable for long lectures.",Infrastructure,Low,7,16,0,0,107
"The campus buildings are okay overall, but some areas feel a bit old and could use renovation.",Infrastructure,Low,7,17,0,0,94
"The lighting in a few classrooms is not very good, and it makes it hard to focus sometimes.",Infrastructure,Low,7,18,0,0,91
Some lecture halls feel too crowded even when the class size is not very big.,Infrastructure,Low,7,15,0,0,77
"The notice boards are not updated regularly, so it’s hard to find correct information.",Infrastructure,Low,7,14,0,0,86
Certain classrooms don’t have enough plug points for students who bring laptops.,Infrastructure,Low,7,12,0,0,80
"The fans work most of the time, but during hot days the room still feels uncomfortable.",Infrastructure,Low,7,16,0,0,87
"Some corridors are too narrow, and it becomes difficult to walk when many students are moving at once.",Infrastructure,Low,7,18,0,0,102
